Record Type,Province Code,Province Name,Is Canada,Population in Census Families,Children Aged 0 to 5,Population Status,Children Status,CSD Number,CSD Name,MIZ Identifier,MIZ Label,MIZ Analysis Label,Geography Type,Child Population Band,Child Population Band Sort,Public Denominator Flag,MIZ Status,Province Status,Indicator,Indicator Short Name,Indicator Description,Indicator Sort,Children Count,Percent,Value Status,Note Number,Note
CSD Indicators,47,,,,,,,4712069,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,47,,,,,,,4712069,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,47,,,,,,,4712069,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,47,,,,,,,4712072,,,,,,,,,,,Below LIM,,,1,,,Suppressed,,
CSD Indicators,47,,,,,,,4712072,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4712072,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,47,,,,,,,4712072,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,47,,,,,,,4712072,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,47,,,,,,,4712078,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4712078,,,,,,,,,,,Indigenous Identity,,,2,10,14.3,Reportable,,
CSD Indicators,47,,,,,,,4712078,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4712078,,,,,,,,,,,Immigrant Parent(s),,,4,10,14.285714285714285,Reportable,,
CSD Indicators,47,,,,,,,4712078,,,,,,,,,,,Lone Parent,,,5,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4712079,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4712079,,,,,,,,,,,Indigenous Identity,,,2,130,40.0,Reportable,,
CSD Indicators,47,,,,,,,4712079,,,,,,,,,,,Parent(s) Less Than High School,,,3,45,13.846153846153847,Reportable,,
CSD Indicators,47,,,,,,,4712079,,,,,,,,,,,Immigrant Parent(s),,,4,25,7.6923076923076925,Reportable,,
CSD Indicators,47,,,,,,,4712079,,,,,,,,,,,Lone Parent,,,5,65,20.0,Reportable,,
CSD Indicators,47,,,,,,,4712829,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4712829,,,,,,,,,,,Indigenous Identity,,,2,20,100.0,Reportable,,
CSD Indicators,47,,,,,,,4712829,,,,,,,,,,,Parent(s) Less Than High School,,,3,10,50.0,Reportable,,
CSD Indicators,47,,,,,,,4712829,,,,,,,,,,,Immigrant Parent(s),,,4,,,Suppressed,,
CSD Indicators,47,,,,,,,4712829,,,,,,,,,,,Lone Parent,,,5,,,Missing,,
CSD Indicators,47,,,,,,,4712830,,,,,,,,,,,Below LIM,,,1,,,Suppressed,,
CSD Indicators,47,,,,,,,4712830,,,,,,,,,,,Indigenous Identity,,,2,10,100.0,Reportable,,
CSD Indicators,47,,,,,,,4712830,,,,,,,,,,,Parent(s) Less Than High School,,,3,10,,Reportable,,
CSD Indicators,47,,,,,,,4712830,,,,,,,,,,,Immigrant Parent(s),,,4,,,Suppressed,,
CSD Indicators,47,,,,,,,4712830,,,,,,,,,,,Lone Parent,,,5,,,Missing,,
CSD Indicators,47,,,,,,,4712832,,,,,,,,,,,Below LIM,,,1,,,Suppressed,,
CSD Indicators,47,,,,,,,4712832,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4712832,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,47,,,,,,,4712832,,,,,,,,,,,Immigrant Parent(s),,,4,,,Suppressed,,
CSD Indicators,47,,,,,,,4712832,,,,,,,,,,,Lone Parent,,,5,,,Missing,,
CSD Indicators,47,,,,,,,4712833,,,,,,,,,,,Below LIM,,,1,30,42.9,Reportable,,
CSD Indicators,47,,,,,,,4712833,,,,,,,,,,,Indigenous Identity,,,2,70,100.0,Reportable,,
CSD Indicators,47,,,,,,,4712833,,,,,,,,,,,Parent(s) Less Than High School,,,3,30,42.857142857142854,Reportable,,
CSD Indicators,47,,,,,,,4712833,,,,,,,,,,,Immigrant Parent(s),,,4,,,Suppressed,,
CSD Indicators,47,,,,,,,4712833,,,,,,,,,,,Lone Parent,,,5,,,Missing,,
CSD Indicators,47,,,,,,,4712837,,,,,,,,,,,Below LIM,,,1,,,Suppressed,,
CSD Indicators,47,,,,,,,4712837,,,,,,,,,,,Indigenous Identity,,,2,,,Suppressed,,
CSD Indicators,47,,,,,,,4712837,,,,,,,,,,,Parent(s) Less Than High School,,,3,,,Suppressed,,
CSD Indicators,47,,,,,,,4712837,,,,,,,,,,,Immigrant Parent(s),,,4,,,Suppressed,,
CSD Indicators,47,,,,,,,4712837,,,,,,,,,,,Lone Parent,,,5,,,Suppressed,,
CSD Indicators,47,,,,,,,4712870,,,,,,,,,,,Below LIM,,,1,,,Suppressed,,
CSD Indicators,47,,,,,,,4712870,,,,,,,,,,,Indigenous Identity,,,2,,,Suppressed,,
CSD Indicators,47,,,,,,,4712870,,,,,,,,,,,Parent(s) Less Than High School,,,3,,,Suppressed,,
CSD Indicators,47,,,,,,,4712870,,,,,,,,,,,Immigrant Parent(s),,,4,,,Suppressed,,
CSD Indicators,47,,,,,,,4712870,,,,,,,,,,,Lone Parent,,,5,,,Suppressed,,
CSD Indicators,47,,,,,,,4713002,,,,,,,,,,,Below LIM,,,1,,,Suppressed,,
CSD Indicators,47,,,,,,,4713002,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713002,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,47,,,,,,,4713002,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,47,,,,,,,4713002,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,47,,,,,,,4713004,,,,,,,,,,,Below LIM,,,1,,,Suppressed,,
CSD Indicators,47,,,,,,,4713004,,,,,,,,,,,Indigenous Identity,,,2,,,Suppressed,,
CSD Indicators,47,,,,,,,4713004,,,,,,,,,,,Parent(s) Less Than High School,,,3,,,Suppressed,,
CSD Indicators,47,,,,,,,4713004,,,,,,,,,,,Immigrant Parent(s),,,4,,,Suppressed,,
CSD Indicators,47,,,,,,,4713004,,,,,,,,,,,Lone Parent,,,5,,,Suppressed,,
CSD Indicators,47,,,,,,,4713006,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713006,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713006,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713006,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713006,,,,,,,,,,,Lone Parent,,,5,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713008,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713008,,,,,,,,,,,Indigenous Identity,,,2,30,10.2,Reportable,,
CSD Indicators,47,,,,,,,4713008,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713008,,,,,,,,,,,Immigrant Parent(s),,,4,75,25.862068965517242,Reportable,,
CSD Indicators,47,,,,,,,4713008,,,,,,,,,,,Lone Parent,,,5,35,12.068965517241379,Reportable,,
CSD Indicators,47,,,,,,,4713009,,,,,,,,,,,Below LIM,,,1,,,Suppressed,,
CSD Indicators,47,,,,,,,4713009,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713009,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,47,,,,,,,4713009,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,47,,,,,,,4713009,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,47,,,,,,,4713011,,,,,,,,,,,Below LIM,,,1,,,Suppressed,,
CSD Indicators,47,,,,,,,4713011,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713011,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,47,,,,,,,4713011,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,47,,,,,,,4713011,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,47,,,,,,,4713014,,,,,,,,,,,Below LIM,,,1,,,Suppressed,,
CSD Indicators,47,,,,,,,4713014,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713014,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,47,,,,,,,4713014,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,47,,,,,,,4713014,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,47,,,,,,,4713016,,,,,,,,,,,Below LIM,,,1,,,Suppressed,,
CSD Indicators,47,,,,,,,4713016,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713016,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,47,,,,,,,4713016,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,47,,,,,,,4713016,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,47,,,,,,,4713019,,,,,,,,,,,Below LIM,,,1,,,Suppressed,,
CSD Indicators,47,,,,,,,4713019,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713019,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,47,,,,,,,4713019,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,47,,,,,,,4713019,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,47,,,,,,,4713021,,,,,,,,,,,Below LIM,,,1,,,Suppressed,,
CSD Indicators,47,,,,,,,4713021,,,,,,,,,,,Indigenous Identity,,,2,,,Suppressed,,
CSD Indicators,47,,,,,,,4713021,,,,,,,,,,,Parent(s) Less Than High School,,,3,,,Suppressed,,
CSD Indicators,47,,,,,,,4713021,,,,,,,,,,,Immigrant Parent(s),,,4,,,Suppressed,,
CSD Indicators,47,,,,,,,4713021,,,,,,,,,,,Lone Parent,,,5,,,Suppressed,,
CSD Indicators,47,,,,,,,4713022,,,,,,,,,,,Below LIM,,,1,,,Suppressed,,
CSD Indicators,47,,,,,,,4713022,,,,,,,,,,,Indigenous Identity,,,2,,,Suppressed,,
CSD Indicators,47,,,,,,,4713022,,,,,,,,,,,Parent(s) Less Than High School,,,3,,,Suppressed,,
CSD Indicators,47,,,,,,,4713022,,,,,,,,,,,Immigrant Parent(s),,,4,,,Suppressed,,
CSD Indicators,47,,,,,,,4713022,,,,,,,,,,,Lone Parent,,,5,,,Suppressed,,
CSD Indicators,47,,,,,,,4713024,,,,,,,,,,,Below LIM,,,1,,,Suppressed,,
CSD Indicators,47,,,,,,,4713024,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713024,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,47,,,,,,,4713024,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,47,,,,,,,4713024,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,47,,,,,,,4713026,,,,,,,,,,,Below LIM,,,1,,,Suppressed,,
CSD Indicators,47,,,,,,,4713026,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713026,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,47,,,,,,,4713026,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,47,,,,,,,4713026,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,47,,,,,,,4713028,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713028,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713028,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713028,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713028,,,,,,,,,,,Lone Parent,,,5,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713029,,,,,,,,,,,Below LIM,,,1,,,Suppressed,,
CSD Indicators,47,,,,,,,4713029,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713029,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,47,,,,,,,4713029,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,47,,,,,,,4713029,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,47,,,,,,,4713031,,,,,,,,,,,Below LIM,,,1,,,Suppressed,,
CSD Indicators,47,,,,,,,4713031,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713031,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,47,,,,,,,4713031,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,47,,,,,,,4713031,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,47,,,,,,,4713032,,,,,,,,,,,Below LIM,,,1,,,Suppressed,,
CSD Indicators,47,,,,,,,4713032,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713032,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,47,,,,,,,4713032,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,47,,,,,,,4713032,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,47,,,,,,,4713038,,,,,,,,,,,Below LIM,,,1,,,Suppressed,,
CSD Indicators,47,,,,,,,4713038,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713038,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,47,,,,,,,4713038,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,47,,,,,,,4713038,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,47,,,,,,,4713039,,,,,,,,,,,Below LIM,,,1,,,Suppressed,,
CSD Indicators,47,,,,,,,4713039,,,,,,,,,,,Indigenous Identity,,,2,,,Suppressed,,
CSD Indicators,47,,,,,,,4713039,,,,,,,,,,,Parent(s) Less Than High School,,,3,,,Suppressed,,
CSD Indicators,47,,,,,,,4713039,,,,,,,,,,,Immigrant Parent(s),,,4,,,Suppressed,,
CSD Indicators,47,,,,,,,4713039,,,,,,,,,,,Lone Parent,,,5,,,Suppressed,,
CSD Indicators,47,,,,,,,4713041,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713041,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713041,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,47,,,,,,,4713041,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,47,,,,,,,4713041,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,47,,,,,,,4713042,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713042,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713042,,,,,,,,,,,Parent(s) Less Than High School,,,3,10,20.0,Reportable,,
CSD Indicators,47,,,,,,,4713042,,,,,,,,,,,Immigrant Parent(s),,,4,10,20.0,Reportable,,
CSD Indicators,47,,,,,,,4713042,,,,,,,,,,,Lone Parent,,,5,10,20.0,Reportable,,
CSD Indicators,47,,,,,,,4713044,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713044,,,,,,,,,,,Indigenous Identity,,,2,10,28.6,Reportable,,
CSD Indicators,47,,,,,,,4713044,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713044,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713044,,,,,,,,,,,Lone Parent,,,5,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713046,,,,,,,,,,,Below LIM,,,1,,,Suppressed,,
CSD Indicators,47,,,,,,,4713046,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713046,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,47,,,,,,,4713046,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,47,,,,,,,4713046,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,47,,,,,,,4713049,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713049,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713049,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713049,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713049,,,,,,,,,,,Lone Parent,,,5,20,28.57142857142857,Reportable,,
CSD Indicators,47,,,,,,,4713051,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713051,,,,,,,,,,,Indigenous Identity,,,2,10,11.8,Reportable,,
CSD Indicators,47,,,,,,,4713051,,,,,,,,,,,Parent(s) Less Than High School,,,3,10,11.76470588235294,Reportable,,
CSD Indicators,47,,,,,,,4713051,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713051,,,,,,,,,,,Lone Parent,,,5,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713053,,,,,,,,,,,Below LIM,,,1,,,Suppressed,,
CSD Indicators,47,,,,,,,4713053,,,,,,,,,,,Indigenous Identity,,,2,,,Suppressed,,
CSD Indicators,47,,,,,,,4713053,,,,,,,,,,,Parent(s) Less Than High School,,,3,,,Suppressed,,
CSD Indicators,47,,,,,,,4713053,,,,,,,,,,,Immigrant Parent(s),,,4,,,Suppressed,,
CSD Indicators,47,,,,,,,4713053,,,,,,,,,,,Lone Parent,,,5,,,Suppressed,,
CSD Indicators,47,,,,,,,4713054,,,,,,,,,,,Below LIM,,,1,,,Suppressed,,
CSD Indicators,47,,,,,,,4713054,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713054,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,47,,,,,,,4713054,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,47,,,,,,,4713054,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,47,,,,,,,4713056,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713056,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713056,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,47,,,,,,,4713056,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,47,,,,,,,4713056,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,47,,,,,,,4713059,,,,,,,,,,,Below LIM,,,1,,,Suppressed,,
CSD Indicators,47,,,,,,,4713059,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713059,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,47,,,,,,,4713059,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,47,,,,,,,4713059,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,47,,,,,,,4713062,,,,,,,,,,,Below LIM,,,1,,,Suppressed,,
CSD Indicators,47,,,,,,,4713062,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713062,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,47,,,,,,,4713062,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,47,,,,,,,4713062,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,47,,,,,,,4713064,,,,,,,,,,,Below LIM,,,1,,,Suppressed,,
CSD Indicators,47,,,,,,,4713064,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713064,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,47,,,,,,,4713064,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,47,,,,,,,4713064,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,47,,,,,,,4713067,,,,,,,,,,,Below LIM,,,1,,,Suppressed,,
CSD Indicators,47,,,,,,,4713067,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713067,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,47,,,,,,,4713067,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,47,,,,,,,4713067,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,47,,,,,,,4713068,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713068,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713068,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,47,,,,,,,4713068,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,47,,,,,,,4713068,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,47,,,,,,,4713069,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713069,,,,,,,,,,,Indigenous Identity,,,2,15,27.3,Reportable,,
CSD Indicators,47,,,,,,,4713069,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713069,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713069,,,,,,,,,,,Lone Parent,,,5,10,18.181818181818183,Reportable,,
CSD Indicators,47,,,,,,,4713072,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713072,,,,,,,,,,,Indigenous Identity,,,2,10,25.0,Reportable,,
CSD Indicators,47,,,,,,,4713072,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713072,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713072,,,,,,,,,,,Lone Parent,,,5,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713074,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713074,,,,,,,,,,,Indigenous Identity,,,2,15,8.8,Reportable,,
CSD Indicators,47,,,,,,,4713074,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713074,,,,,,,,,,,Immigrant Parent(s),,,4,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713074,,,,,,,,,,,Lone Parent,,,5,20,11.428571428571429,Reportable,,
CSD Indicators,47,,,,,,,4713076,,,,,,,,,,,Below LIM,,,1,,,Suppressed,,
CSD Indicators,47,,,,,,,4713076,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713076,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,47,,,,,,,4713076,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,47,,,,,,,4713076,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,47,,,,,,,4713078,,,,,,,,,,,Below LIM,,,1,,,Suppressed,,
CSD Indicators,47,,,,,,,4713078,,,,,,,,,,,Indigenous Identity,,,2,,,Suppressed,,
CSD Indicators,47,,,,,,,4713078,,,,,,,,,,,Parent(s) Less Than High School,,,3,,,Suppressed,,
CSD Indicators,47,,,,,,,4713078,,,,,,,,,,,Immigrant Parent(s),,,4,,,Suppressed,,
CSD Indicators,47,,,,,,,4713078,,,,,,,,,,,Lone Parent,,,5,,,Suppressed,,
CSD Indicators,47,,,,,,,4713079,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713079,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713079,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,47,,,,,,,4713079,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,47,,,,,,,4713079,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,47,,,,,,,4713091,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713091,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713091,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,47,,,,,,,4713091,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,47,,,,,,,4713091,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
CSD Indicators,47,,,,,,,4713092,,,,,,,,,,,Below LIM,,,1,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713092,,,,,,,,,,,Indigenous Identity,,,2,0,0.0,Reportable,,
CSD Indicators,47,,,,,,,4713092,,,,,,,,,,,Parent(s) Less Than High School,,,3,0,,Reportable,,
CSD Indicators,47,,,,,,,4713092,,,,,,,,,,,Immigrant Parent(s),,,4,0,,Reportable,,
CSD Indicators,47,,,,,,,4713092,,,,,,,,,,,Lone Parent,,,5,0,,Reportable,,
